DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
201616	2	0	0	0	11	49196079	0.000770485551383391	0.000354535018209024	0.00133139121726476	0.000584207072389148
201616	3	3	0	0	6	122967546	0.000770485551383391	0.000354535018209024	0.00133139121726476	0.000584207072389148
201616	4	13	0	0	35	54725877	0.000770485551383391	0.000354535018209024	0.00133139121726476	0.000584207072389148
201616	5	0	0	0	13	42243013	0.000770485551383391	0.000354535018209024	0.00133139121726476	0.000584207072389148
201617	1	53	5	0	160	18909552	0.000439009958230612	0.000257622610219161	0.00113587878136675	0.000466208029968321
201617	2	124	8	0	277	49204862	0.000439009958230612	0.000257622610219161	0.00113587878136675	0.000466208029968321
201617	3	112	6	0	357	123017462	0.000439009958230612	0.000257622610219161	0.00113587878136675	0.000466208029968321
201617	4	354	31	3	914	54727786	0.000439009958230612	0.000257622610219161	0.00113587878136675	0.000466208029968321
201617	5	215	14	0	615	42278035	0.000439009958230612	0.000257622610219161	0.00113587878136675	0.000466208029968321
201618	1	181	16	0	508	18916970	0.00025172874194899	0.000192883062012862	0.000855903753762628	0.000288087336454985
201618	2	56	8	0	156	49213653	0.00025172874194899	0.000192883062012862	0.000855903753762628	0.000288087336454985
201618	3	44	7	0	140	123067453	0.00025172874194899	0.000192883062012862	0.000855903753762628	0.000288087336454985
201618	4	223	15	0	493	54729680	0.00025172874194899	0.000192883062012862	0.000855903753762628	0.000288087336454985
201618	5	44	5	0	114	42313063	0.00025172874194899	0.000192883062012862	0.000855903753762628	0.000288087336454985
201619	1	188	12	0	334	18924407	0.000135023795800132	0.000157952364898268	0.000692679351365502	0.000251923117166022
201619	2	371	23	0	605	49222449	0.000135023795800132	0.000157952364898268	0.000692679351365502	0.000251923117166022
201619	3	436	37	0	849	123117509	0.000135023795800132	0.000157952364898268	0.000692679351365502	0.000251923117166022
201619	4	1206	83	0	1988	54731561	0.000135023795800132	0.000157952364898268	0.000692679351365502	0.000251923117166022
201619	5	799	75	1	1446	42348097	0.000135023795800132	0.000157952364898268	0.000692679351365502	0.000251923117166022
201620	1	671	57	0	1126	18931861	7.93944643266049e-05	0.000174667821518531	0.000572774349784793	0.000201908662468559
201620	2	227	22	0	387	49231252	7.93944643266049e-05	0.000174667821518531	0.000572774349784793	0.000201908662468559
201620	3	124	9	0	259	123167623	7.93944643266049e-05	0.000174667821518531	0.000572774349784793	0.000201908662468559
201620	4	655	63	1	1016	54733430	7.93944643266049e-05	0.000174667821518531	0.000572774349784793	0.000201908662468559
201620	5	170	13	0	340	42383136	7.93944643266049e-05	0.000174667821518531	0.000572774349784793	0.000201908662468559
201621	1	1281	161	0	1809	18939329	4.41935432465714e-05	0.000121532243928071	0.000486446914872333	0.000154782592001481
201621	2	2428	225	1	3130	49240059	4.41935432465714e-05	0.000121532243928071	0.000486446914872333	0.000154782592001481
201621	3	2512	265	0	3689	123217787	4.41935432465714e-05	0.000121532243928071	0.000486446914872333	0.000154782592001481
201621	4	5073	539	3	7372	54735290	4.41935432465714e-05	0.000121532243928071	0.000486446914872333	0.000154782592001481
201621	5	4479	478	0	6503	42418180	4.41935432465714e-05	0.000121532243928071	0.000486446914872333	0.000154782592001481
201622	1	2810	293	0	3895	18946809	2.56268276722245e-05	8.32871899347296e-05	0.000300177658282581	0.000163751879955437
201622	2	1252	139	0	1816	49248870	2.56268276722245e-05	8.32871899347296e-05	0.000300177658282581	0.000163751879955437
201622	3	729	96	0	1087	123267992	2.56268276722245e-05	8.32871899347296e-05	0.000300177658282581	0.000163751879955437
201622	4	3299	345	1	4361	54737142	2.56268276722245e-05	8.32871899347296e-05	0.000300177658282581	0.000163751879955437
201622	5	999	118	1	1445	42453227	2.56268276722245e-05	8.32871899347296e-05	0.000300177658282581	0.000163751879955437
201623	1	1	0	0	12	18954298	2.17308443803973e-05	6.51925331411918e-05	0.000257044844956699	0.000106541359424078
201623	2	7	1	0	27	49257685	2.17308443803973e-05	6.51925331411918e-05	0.000257044844956699	0.000106541359424078
201623	3	8	0	0	47	123318230	2.17308443803973e-05	6.51925331411918e-05	0.000257044844956699	0.000106541359424078
201623	4	20	1	0	112	54738987	2.17308443803973e-05	6.51925331411918e-05	0.000257044844956699	0.000106541359424078
201623	5	12	3	0	86	42488278	2.17308443803973e-05	6.51925331411918e-05	0.000257044844956699	0.000106541359424078
201624	1	17	3	0	86	18961795	2.16555509842754e-05	5.56857025309939e-05	0.000123221658142971	7.32218866540501e-05
201624	2	2	1	0	21	49266502	2.16555509842754e-05	5.56857025309939e-05	0.000123221658142971	7.32218866540501e-05
201624	3	1	1	0	27	123368493	2.16555509842754e-05	5.56857025309939e-05	0.000123221658142971	7.32218866540501e-05
201624	4	15	1	0	77	54740828	2.16555509842754e-05	5.56857025309939e-05	0.000123221658142971	7.32218866540501e-05
201624	5	1	0	0	19	42523331	2.16555509842754e-05	5.56857025309939e-05	0.000123221658142971	7.32218866540501e-05
201625	1	1	0	0	3	18969296	1.09809246087654e-05	4.83160682785677e-05	0.000111855691128378	4.06737997082539e-05
201625	2	1	0	0	7	49275321	1.09809246087654e-05	4.83160682785677e-05	0.000111855691128378	4.06737997082539e-05
201625	3	6	0	0	22	123418772	1.09809246087654e-05	4.83160682785677e-05	0.000111855691128378	4.06737997082539e-05
201625	4	13	0	0	48	54742665	1.09809246087654e-05	4.83160682785677e-05	0.000111855691128378	4.06737997082539e-05
201625	5	5	1	0	29	42558385	1.09809246087654e-05	4.83160682785677e-05	0.000111855691128378	4.06737997082539e-05
201626	1	9	0	0	31	18976800	5.84418911787794e-06	3.50651347072677e-05	8.02452121185549e-05	4.84006010860353e-05
201626	2	2	1	0	10	49284140	5.84418911787794e-06	3.50651347072677e-05	8.02452121185549e-05	4.84006010860353e-05
201626	3	1	0	0	3	123469060	5.84418911787794e-06	3.50651347072677e-05	8.02452121185549e-05	4.84006010860353e-05
201626	4	8	1	0	28	54744500	5.84418911787794e-06	3.50651347072677e-05	8.02452121185549e-05	4.84006010860353e-05
201626	5	2	1	0	11	42593440	5.84418911787794e-06	3.50651347072677e-05	8.02452121185549e-05	4.84006010860353e-05
201627	1	53	2	0	163	18984304	3.73872147333327e-06	3.36484932599994e-05	4.67340184166658e-05	6.23279705460903e-05
201627	2	116	9	0	306	49292960	3.73872147333327e-06	3.36484932599994e-05	4.67340184166658e-05	6.23279705460903e-05
201627	3	150	13	0	427	123519349	3.73872147333327e-06	3.36484932599994e-05	4.67340184166658e-05	6.23279705460903e-05
201627	4	371	34	1	928	54746335	3.73872147333327e-06	3.36484932599994e-05	4.67340184166658e-05	6.23279705460903e-05
201627	5	222	22	0	646	42628495	3.73872147333327e-06	3.36484932599994e-05	4.67340184166658e-05	6.23279705460903e-05
201628	1	204	19	0	546	18991808	1.45348507488021e-06	3.05231865724844e-05	4.13032008778459e-05	5.03448101472969e-05
201628	2	45	5	0	166	49301779	1.45348507488021e-06	3.05231865724844e-05	4.13032008778459e-05	5.03448101472969e-05
201628	3	38	3	0	132	123569638	1.45348507488021e-06	3.05231865724844e-05	4.13032008778459e-05	5.03448101472969e-05
201628	4	217	18	0	502	54748170	1.45348507488021e-06	3.05231865724844e-05	4.13032008778459e-05	5.03448101472969e-05
201628	5	37	7	0	127	42663550	1.45348507488021e-06	3.05231865724844e-05	4.13032008778459e-05	5.03448101472969e-05
201629	1	173	15	0	335	18999312	3.42507773287704e-06	3.08256995958933e-05	3.71050087728346e-05	4.36250582377097e-05
201629	2	423	26	0	653	49310599	3.42507773287704e-06	3.08256995958933e-05	3.71050087728346e-05	4.36250582377097e-05
201629	3	473	43	0	842	123619927	3.42507773287704e-06	3.08256995958933e-05	3.71050087728346e-05	4.36250582377097e-05
201629	4	1173	107	2	2066	54750005	3.42507773287704e-06	3.08256995958933e-05	3.71050087728346e-05	4.36250582377097e-05
201629	5	833	74	0	1476	42698605	3.42507773287704e-06	3.08256995958933e-05	3.71050087728346e-05	4.36250582377097e-05
201630	1	658	68	0	1144	19006816	1.44208658794317e-06	2.73996451709203e-05	3.60521646985793e-05	4.48590543349041e-05
201630	2	219	30	0	382	49319418	1.44208658794317e-06	2.73996451709203e-05	3.60521646985793e-05	4.48590543349041e-05
201630	3	125	7	0	233	123670216	1.44208658794317e-06	2.73996451709203e-05	3.60521646985793e-05	4.48590543349041e-05
201630	4	670	68	0	1045	54751841	1.44208658794317e-06	2.73996451709203e-05	3.60521646985793e-05	4.48590543349041e-05
201630	5	170	19	0	295	42733661	1.44208658794317e-06	2.73996451709203e-05	3.60521646985793e-05	4.48590543349041e-05
201631	1	1314	129	0	1871	19014321	9.99200537783975e-07	4.49640242002789e-05	2.78564998412502e-05	4.7199806192948e-05
201631	2	2460	262	1	3198	49328238	9.99200537783975e-07	4.49640242002789e-05	2.78564998412502e-05	4.7199806192948e-05
201631	3	2574	272	0	3820	123720505	9.99200537783975e-07	4.49640242002789e-05	2.78564998412502e-05	4.7199806192948e-05
201631	4	5341	516	3	7789	54753676	9.99200537783975e-07	4.49640242002789e-05	2.78564998412502e-05	4.7199806192948e-05
201631	5	4610	494	2	6599	42768716	9.99200537783975e-07	4.49640242002789e-05	2.78564998412502e-05	4.7199806192948e-05
201632	1	2759	283	1	3865	19021825	5.58731916032192e-06	2.60741560815023e-05	4.31747389661239e-05	5.71430897992031e-05
201632	2	1261	154	0	1842	49337057	5.58731916032192e-06	2.60741560815023e-05	4.31747389661239e-05	5.71430897992031e-05
201632	3	737	89	1	1040	123770794	5.58731916032192e-06	2.60741560815023e-05	4.31747389661239e-05	5.71430897992031e-05
201632	4	3379	392	1	4400	54755511	5.58731916032192e-06	2.60741560815023e-05	4.31747389661239e-05	5.71430897992031e-05
201632	5	972	97	0	1391	42803771	5.58731916032192e-06	2.60741560815023e-05	4.31747389661239e-05	5.71430897992031e-05
201633	1	3	0	0	19	19029329	1.2907867129026e-06	3.74328146741753e-05	3.01183566343939e-05	5.29430815165129e-05
201633	2	5	1	0	28	49345877	1.2907867129026e-06	3.74328146741753e-05	3.01183566343939e-05	5.29430815165129e-05
201633	3	11	0	0	53	123821083	1.2907867129026e-06	3.74328146741753e-05	3.01183566343939e-05	5.29430815165129e-05
201633	4	21	3	0	139	54757346	1.2907867129026e-06	3.74328146741753e-05	3.01183566343939e-05	5.29430815165129e-05
201633	5	12	1	0	96	42838826	1.2907867129026e-06	3.74328146741753e-05	3.01183566343939e-05	5.29430815165129e-05
201634	1	11	2	0	88	19036833	1.53523374592019e-05	8.59730897715308e-05	4.02085028693384e-05	6.36805808298956e-05
201634	2	3	1	0	20	49354696	1.53523374592019e-05	8.59730897715308e-05	4.02085028693384e-05	6.36805808298956e-05
201634	3	2	0	0	15	123871372	1.53523374592019e-05	8.59730897715308e-05	4.02085028693384e-05	6.36805808298956e-05
201634	4	12	0	0	65	54759181	1.53523374592019e-05	8.59730897715308e-05	4.02085028693384e-05	6.36805808298956e-05
201634	5	1	1	0	14	42873881	1.53523374592019e-05	8.59730897715308e-05	4.02085028693384e-05	6.36805808298956e-05
201635	1	2	0	0	5	19044337	2.03736137512334e-05	9.60470362558147e-05	6.11954698754997e-05	9.04098510903439e-05
201635	2	4	0	0	10	49363516	2.03736137512334e-05	9.60470362558147e-05	6.11954698754997e-05	9.04098510903439e-05
201635	3	4	0	0	18	123921661	2.03736137512334e-05	9.60470362558147e-05	6.11954698754997e-05	9.04098510903439e-05
201635	4	16	1	1	42	54761016	2.03736137512334e-05	9.60470362558147e-05	6.11954698754997e-05	9.04098510903439e-05
201635	5	6	0	0	25	42908936	2.03736137512334e-05	9.60470362558147e-05	6.11954698754997e-05	9.04098510903439e-05
201636	1	6	2	0	30	19051841	5.0695104398927e-06	7.60426565983905e-05	7.96891465639274e-05	0.000104635205559877
201636	2	4	0	0	12	49372335	5.0695104398927e-06	7.60426565983905e-05	7.96891465639274e-05	0.000104635205559877
201636	3	2	1	0	8	123971950	5.0695104398927e-06	7.60426565983905e-05	7.96891465639274e-05	0.000104635205559877
201636	4	5	2	0	24	54762851	5.0695104398927e-06	7.60426565983905e-05	7.96891465639274e-05	0.000104635205559877
201636	5	1	0	0	5	42943991	5.0695104398927e-06	7.60426565983905e-05	7.96891465639274e-05	0.000104635205559877
201637	1	72	8	0	186	19059345	1.2336342266267e-05	8.48123530805855e-05	7.61435720286141e-05	0.000120763835581993
201637	2	118	18	0	243	49381155	1.2336342266267e-05	8.48123530805855e-05	7.61435720286141e-05	0.000120763835581993
201637	3	141	10	1	393	124022239	1.2336342266267e-05	8.48123530805855e-05	7.61435720286141e-05	0.000120763835581993
201637	4	400	41	1	965	54764687	1.2336342266267e-05	8.48123530805855e-05	7.61435720286141e-05	0.000120763835581993
201637	5	236	18	0	670	42979046	1.2336342266267e-05	8.48123530805855e-05	7.61435720286141e-05	0.000120763835581993
201638	1	225	23	0	561	19066849	9.07513173309178e-06	0.000116464190574678	8.67127277795935e-05	0.000176036865513069
201638	2	67	5	0	164	49389975	9.07513173309178e-06	0.000116464190574678	8.67127277795935e-05	0.000176036865513069
201638	3	44	5	1	132	124072528	9.07513173309178e-06	0.000116464190574678	8.67127277795935e-05	0.000176036865513069
201638	4	219	22	0	525	54766522	9.07513173309178e-06	0.000116464190574678	8.67127277795935e-05	0.000176036865513069
201638	5	51	4	0	130	43014102	9.07513173309178e-06	0.000116464190574678	8.67127277795935e-05	0.000176036865513069
201639	1	204	19	0	330	19074353	8.40784053572016e-06	0.000122754471821514	0.000102702565336325	0.000226908575168298
201639	2	383	33	0	627	49398794	8.40784053572016e-06	0.000122754471821514	0.000102702565336325	0.000226908575168298
201639	3	482	40	0	849	124122817	8.40784053572016e-06	0.000122754471821514	0.000102702565336325	0.000226908575168298
201639	4	1233	111	1	2035	54768357	8.40784053572016e-06	0.000122754471821514	0.000102702565336325	0.000226908575168298
201639	5	820	85	0	1455	43049157	8.40784053572016e-06	0.000122754471821514	0.000102702565336325	0.000226908575168298
201640	1	677	73	0	1122	19081857	1.09439963233299e-05	0.000104575964867374	9.18702053563867e-05	0.000270930927465249
201640	2	217	11	0	384	49407614	1.09439963233299e-05	0.000104575964867374	9.18702053563867e-05	0.000270930927465249
201640	3	134	11	0	256	124173106	1.09439963233299e-05	0.000104575964867374	9.18702053563867e-05	0.000270930927465249
201640	4	710	65	0	1119	54770192	1.09439963233299e-05	0.000104575964867374	9.18702053563867e-05	0.000270930927465249
201640	5	177	18	0	323	43084212	1.09439963233299e-05	0.000104575964867374	9.18702053563867e-05	0.000270930927465249
201641	1	1276	150	0	1831	19089362	1.18619949324908e-05	8.73474172301596e-05	8.07722647695915e-05	0.00032863325697599
201641	2	2537	250	1	3280	49416433	1.18619949324908e-05	8.73474172301596e-05	8.07722647695915e-05	0.00032863325697599
201641	3	2538	279	2	3745	124223395	1.18619949324908e-05	8.73474172301596e-05	8.07722647695915e-05	0.00032863325697599
201641	4	5366	570	2	7760	54772027	1.18619949324908e-05	8.73474172301596e-05	8.07722647695915e-05	0.00032863325697599
201641	5	4437	492	1	6423	43119267	1.18619949324908e-05	8.73474172301596e-05	8.07722647695915e-05	0.00032863325697599
201642	1	2822	334	1	3925	19096866	8.67903859936159e-06	9.69159310262044e-05	9.00153839431055e-05	0.000412042805197634
201642	2	1245	172	2	1847	49425253	8.67903859936159e-06	9.69159310262044e-05	9.00153839431055e-05	0.000412042805197634
201642	3	687	73	0	1028	124273684	8.67903859936159e-06	9.69159310262044e-05	9.00153839431055e-05	0.000412042805197634
201642	4	3516	386	3	4597	54773862	8.67903859936159e-06	9.69159310262044e-05	9.00153839431055e-05	0.000412042805197634
201642	5	1048	113	0	1512	43154322	8.67903859936159e-06	9.69159310262044e-05	9.00153839431055e-05	0.000412042805197634
201643	1	2	0	0	17	19104370	1.21804517125911e-05	0.000121804517125911	9.29691620512052e-05	0.000526790395662861
201643	2	9	1	1	35	49434072	1.21804517125911e-05	0.000121804517125911	9.29691620512052e-05	0.000526790395662861
201643	3	4	0	0	50	124323973	1.21804517125911e-05	0.000121804517125911	9.29691620512052e-05	0.000526790395662861
201643	4	21	1	0	116	54775697	1.21804517125911e-05	0.000121804517125911	9.29691620512052e-05	0.000526790395662861
201643	5	13	1	0	94	43189377	1.21804517125911e-05	0.000121804517125911	9.29691620512052e-05	0.000526790395662861
201644	1	11	3	0	68	19111874	1.70410525567378e-05	0.000173250700993501	0.000115468297057183	0.000821620860646736
201644	2	5	0	0	16	49442892	1.70410525567378e-05	0.000173250700993501	0.000115468297057183	0.000821620860646736
201644	3	2	0	0	20	124374262	1.70410525567378e-05	0.000173250700993501	0.000115468297057183	0.000821620860646736
201644	4	10	1	0	61	54777533	1.70410525567378e-05	0.000173250700993501	0.000115468297057183	0.000821620860646736
201644	5	2	0	0	15	43224432	1.70410525567378e-05	0.000173250700993501	0.000115468297057183	0.000821620860646736
201645	1	1	0	0	5	19119378	7.90587297765205e-06	0.000245082062307214	0.000117458684239402	0.000943861047712384
201645	2	3	0	0	8	49451711	7.90587297765205e-06	0.000245082062307214	0.000117458684239402	0.000943861047712384
201645	3	4	0	0	13	124424551	7.90587297765205e-06	0.000245082062307214	0.000117458684239402	0.000943861047712384
201645	4	13	1	0	56	54779368	7.90587297765205e-06	0.000245082062307214	0.000117458684239402	0.000943861047712384
201645	5	11	2	0	38	43259488	7.90587297765205e-06	0.000245082062307214	0.000117458684239402	0.000943861047712384
201646	1	2	0	0	27	19126882	1.43286290964141e-05	0.000300901211024696	0.000135999159595107	0.00128863472616785
201646	2	3	2	0	10	49460531	1.43286290964141e-05	0.000300901211024696	0.000135999159595107	0.00128863472616785
201646	3	4	0	0	11	124474840	1.43286290964141e-05	0.000300901211024696	0.000135999159595107	0.00128863472616785
201646	4	3	2	0	19	54781203	1.43286290964141e-05	0.000300901211024696	0.000135999159595107	0.00128863472616785
201646	5	1	0	0	7	43294543	1.43286290964141e-05	0.000300901211024696	0.000135999159595107	0.00128863472616785
201647	1	54	4	0	141	19134386	1.47290544318565e-05	0.000483112985364894	0.000209504025424229	0.00177089265854892
201647	2	139	13	0	315	49469350	1.47290544318565e-05	0.000483112985364894	0.000209504025424229	0.00177089265854892
