HHS,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2,2015,5,4355,204,120473
3,2015,5,4912,252,145713
4,2015,5,4192,306,134584
5,2015,5,1910,272,95913
6,2015,5,5336,239,105896
7,2015,5,800,81,20777
8,2015,5,1210,117,41406
9,2015,5,3620,248,89301
10,2015,5,353,73,14326
1,2015,6,1271,159,45626
2,2015,6,4041,199,122250
3,2015,6,4246,255,151586
4,2015,6,3771,285,130723
5,2015,6,2191,279,109486
6,2015,6,4789,236,105765
7,2015,6,637,76,20667
8,2015,6,996,115,41353
9,2015,6,2990,243,82341
10,2015,6,286,70,13356
1,2015,7,973,154,42015
2,2015,7,2972,191,112281
3,2015,7,3032,240,119228
4,2015,7,3531,291,111152
5,2015,7,2067,284,103945
6,2015,7,4436,243,106685
7,2015,7,541,75,19687
8,2015,7,907,117,41349
9,2015,7,2459,246,78029
10,2015,7,191,66,12465
1,2015,8,890,161,53347
2,2015,8,2694,199,120285
3,2015,8,2518,264,142811
4,2015,8,3367,283,122220
5,2015,8,2005,280,108800
6,2015,8,3757,239,101848
7,2015,8,571,77,21082
8,2015,8,811,119,43984
9,2015,8,2380,249,85457
10,2015,8,185,63,12826
1,2015,9,797,147,49598
2,2015,9,2361,204,118678
3,2015,9,2433,257,133690
4,2015,9,3257,294,122068
5,2015,9,2084,266,101955
6,2015,9,3770,243,103871
7,2015,9,577,76,21201
8,2015,9,796,117,41453
9,2015,9,2187,247,84606
10,2015,9,179,61,12738
1,2015,10,767,156,49715
2,2015,10,2465,206,127113
3,2015,10,2284,261,144346
4,2015,10,2546,283,114112
5,2015,10,2251,263,108134
6,2015,10,3914,244,105895
7,2015,10,491,75,16657
8,2015,10,672,111,40463
9,2015,10,2248,239,85939
10,2015,10,195,69,13507
1,2015,11,695,154,49795
2,2015,11,2479,202,119541
3,2015,11,2340,258,147020
4,2015,11,2202,278,123965
5,2015,11,2342,268,106146
6,2015,11,3503,242,107388
7,2015,11,351,75,14729
8,2015,11,674,110,40602
9,2015,11,1939,232,83342
10,2015,11,170,64,11589
1,2015,12,728,151,52403
2,2015,12,2631,205,123665
3,2015,12,2685,257,148677
4,2015,12,1897,253,116867
5,2015,12,2276,259,100591
6,2015,12,3156,237,107318
7,2015,12,318,73,15485
8,2015,12,604,109,40815
9,2015,12,1698,238,83978
10,2015,12,129,66,11228
1,2015,13,756,151,52317
2,2015,13,2392,193,118208
3,2015,13,2626,242,145696
4,2015,13,1632,254,112769
5,2015,13,2183,262,100035
6,2015,13,2643,233,95537
7,2015,13,347,73,17947
8,2015,13,587,109,37452
9,2015,13,1671,237,79169
10,2015,13,138,65,12013
1,2015,14,691,144,53033
2,2015,14,2145,195,117030
3,2015,14,2494,251,143699
4,2015,14,1591,278,123415
5,2015,14,2009,253,101306
6,2015,14,2404,227,103514
7,2015,14,294,71,18586
8,2015,14,493,108,35775
9,2015,14,1519,234,78192
10,2015,14,93,59,11052
1,2015,15,621,141,51230
2,2015,15,1915,191,123291
3,2015,15,2122,246,145937
4,2015,15,1288,269,122456
5,2015,15,1717,261,105910
6,2015,15,2105,226,100853
7,2015,15,232,70,18637
8,2015,15,447,109,37573
9,2015,15,1482,237,83569
10,2015,15,115,63,11518
1,2015,16,551,146,46706
2,2015,16,1948,186,120978
3,2015,16,1867,248,131513
4,2015,16,1203,263,116174
5,2015,16,1396,250,98578
6,2015,16,1769,227,101680
7,2015,16,194,69,16638
8,2015,16,526,108,37610
9,2015,16,1280,211,75714
10,2015,16,126,60,11236
1,2015,17,439,137,49875
2,2015,17,1928,186,121885
3,2015,17,1947,244,128767
4,2015,17,1134,264,114118
5,2015,17,1421,256,100330
6,2015,17,1998,222,98356
7,2015,17,205,62,16389
8,2015,17,492,107,42192
9,2015,17,1392,218,79177
10,2015,17,139,57,10549
1,2015,18,389,132,45285
2,2015,18,2174,187,130788
3,2015,18,1805,246,128147
4,2015,18,1074,257,106913
5,2015,18,1251,252,98855
6,2015,18,1993,226,100855
7,2015,18,142,62,16223
8,2015,18,410,105,34276
9,2015,18,1373,216,76492
10,2015,18,83,52,10856
1,2015,19,286,130,44660
2,2015,19,1975,183,126005
3,2015,19,1586,234,123101
4,2015,19,1131,259,104113
5,2015,19,1094,237,91478
6,2015,19,1795,219,93951
7,2015,19,114,52,12142
8,2015,19,317,108,34854
9,2015,19,1298,217,75377
10,2015,19,75,49,9118
1,2015,20,283,116,42619
2,2015,20,1943,178,119432
3,2015,20,1487,226,115166
4,2015,20,1002,251,100929
5,2015,20,961,234,86361
6,2015,20,1707,215,93616
7,2015,20,85,54,12767
8,2015,20,307,101,33972
9,2015,20,1160,213,66173
10,2015,20,89,34,6988
1,2015,21,248,113,34974
2,2015,21,1822,162,110865
3,2015,21,1513,223,111179
4,2015,21,834,248,95500
5,2015,21,696,225,70997
6,2015,21,1414,203,84963
7,2015,21,30,49,8643
8,2015,21,334,102,32044
9,2015,21,962,206,59218
10,2015,21,60,48,7788
1,2015,22,227,109,37446
2,2015,22,1624,173,112636
3,2015,22,1242,227,111134
4,2015,22,686,225,92665
5,2015,22,698,207,72238
6,2015,22,1111,190,71219
7,2015,22,27,47,8282
8,2015,22,282,98,32198
9,2015,22,1006,186,64396
10,2015,22,43,43,7677
1,2015,23,257,108,38048
2,2015,23,1789,171,118945
3,2015,23,1244,206,104449
4,2015,23,590,208,87636
5,2015,23,651,215,73289
6,2015,23,1111,179,80498
7,2015,23,27,44,8743
8,2015,23,221,95,30704
9,2015,23,818,187,61782
10,2015,23,36,42,7090
1,2015,24,199,106,37540
2,2015,24,1455,169,118287
3,2015,24,1115,201,102390
4,2015,24,500,207,83464
5,2015,24,548,212,72688
6,2015,24,1064,198,83177
7,2015,24,27,45,8836
8,2015,24,200,94,30942
9,2015,24,712,185,59184
10,2015,24,30,42,6120
1,2015,25,188,102,33896
2,2015,25,1575,171,112508
3,2015,25,989,206,99872
4,2015,25,518,201,81479
5,2015,25,661,207,73614
6,2015,25,1050,196,85044
7,2015,25,41,45,8713
8,2015,25,242,94,31227
9,2015,25,609,181,59330
10,2015,25,40,42,6398
1,2015,26,173,101,28973
2,2015,26,1403,168,104294
3,2015,26,974,203,97179
4,2015,26,461,203,73097
5,2015,26,535,195,65162
6,2015,26,897,185,72322
7,2015,26,24,45,7735
8,2015,26,184,95,29125
9,2015,26,551,180,51626
10,2015,26,30,42,5425
1,2015,27,168,105,33289
2,2015,27,1259,169,113962
3,2015,27,976,213,101457
4,2015,27,466,201,82097
5,2015,27,565,188,71929
6,2015,27,888,193,82583
7,2015,27,14,44,8368
8,2015,27,167,91,30869
9,2015,27,570,181,59908
10,2015,27,43,43,6006
1,2015,28,158,102,34197
2,2015,28,1210,168,113536
3,2015,28,869,204,101317
4,2015,28,470,200,83937
5,2015,28,544,195,74000
6,2015,28,905,182,77490
7,2015,28,25,45,8232
8,2015,28,160,92,31086
9,2015,28,502,179,58527
10,2015,28,27,44,6015
1,2015,29,150,102,34388
2,2015,29,1143,169,112000
3,2015,29,835,213,103667
4,2015,29,454,205,83465
5,2015,29,503,180,69297
6,2015,29,846,191,76138
7,2015,29,21,44,8203
8,2015,29,218,92,29967
9,2015,29,440,177,58600
10,2015,29,16,28,4285
1,2015,30,133,96,33092
2,2015,30,1310,171,112548
3,2015,30,764,205,93350
4,2015,30,434,196,86074
5,2015,30,554,181,69516
6,2015,30,731,158,70206
7,2015,30,24,44,8251
8,2015,30,192,88,32778
9,2015,30,445,169,56348
10,2015,30,18,44,5500
1,2015,31,144,100,33405
2,2015,31,1451,169,114465
3,2015,31,776,198,99469
4,2015,31,395,197,85862
5,2015,31,556,179,68628
6,2015,31,753,172,76600
7,2015,31,23,43,7733
8,2015,31,198,90,30156
9,2015,31,433,173,56602
10,2015,31,24,43,5892
1,2015,32,140,99,31785
2,2015,32,1294,164,114181
3,2015,32,776,193,98348
4,2015,32,552,193,86800
5,2015,32,547,177,71063
6,2015,32,738,167,75593
7,2015,32,12,42,8226
8,2015,32,178,87,29200
9,2015,32,497,176,58402
10,2015,32,16,42,6070
1,2015,33,138,92,32036
2,2015,33,1204,161,114396
3,2015,33,799,199,103202
4,2015,33,717,199,98042
5,2015,33,529,173,74069
6,2015,33,1012,187,83897
7,2015,33,30,43,10362
8,2015,33,141,85,30498
9,2015,33,583,174,56678
10,2015,33,20,43,6814
1,2015,34,156,87,33892
2,2015,34,1146,152,112032
3,2015,34,871,204,107164
4,2015,34,834,194,104942
5,2015,34,606,187,77560
6,2015,34,1124,190,91892
7,2015,34,29,44,11010
8,2015,34,204,87,31528
9,2015,34,670,177,59842
10,2015,34,8,40,5799
1,2015,35,150,93,35105
2,2015,35,1197,159,116270
3,2015,35,1036,195,101907
4,2015,35,893,196,97543
5,2015,35,574,188,76861
6,2015,35,1229,181,84586
7,2015,35,24,44,11488
8,2015,35,205,87,31234
9,2015,35,622,165,57223
10,2015,35,33,46,7106
1,2015,36,153,94,31350
2,2015,36,1157,158,113235
3,2015,36,1124,195,104237
4,2015,36,876,196,92763
5,2015,36,622,187,73680
6,2015,36,1353,183,77829
7,2015,36,29,40,9105
8,2015,36,189,87,29509
9,2015,36,422,166,46068
10,2015,36,45,43,6077
1,2015,37,179,91,36195
2,2015,37,1405,151,116961
3,2015,37,1207,205,113995
4,2015,37,940,190,103353
5,2015,37,802,205,83608
6,2015,37,1537,191,89425
7,2015,37,60,42,9716
8,2015,37,163,72,28790
9,2015,37,731,178,62079
10,2015,37,38,44,7402
1,2015,38,156,88,37244
2,2015,38,1635,166,119457
3,2015,38,1429,210,116523
4,2015,38,988,190,103267
5,2015,38,798,197,80155
6,2015,38,1565,192,88632
7,2015,38,74,40,9220
8,2015,38,258,70,29795
9,2015,38,757,172,61621
10,2015,38,44,42,8500
1,2015,39,140,96,38488
2,2015,39,1510,127,113183
3,2015,39,1411,199,116804
4,2015,39,1120,193,104316
5,2015,39,808,202,83523
6,2015,39,1680,193,91802
7,2015,39,98,41,8917
8,2015,39,224,73,28742
9,2015,39,587,160,56273
10,2015,39,48,48,8856
1,2015,40,322,134,47051
2,2015,40,1587,199,129577
3,2015,40,1670,280,134338
4,2015,40,1504,299,129900
5,2015,40,1328,284,112807
6,2015,40,2032,267,97603
7,2015,40,198,77,20672
8,2015,40,346,121,41082
9,2015,40,982,225,79268
10,2015,40,80,77,15989
1,2015,41,257,134,44621
2,2015,41,1634,189,122006
3,2015,41,1799,276,134546
4,2015,41,1601,304,133135
5,2015,41,1465,288,114738
6,2015,41,2201,265,100324
7,2015,41,204,77,21999
8,2015,41,341,125,41579
9,2015,41,1102,239,82101
10,2015,41,111,79,14611
1,2015,42,326,136,48806
2,2015,42,1827,191,122383
3,2015,42,2155,277,134089
4,2015,42,1646,309,139272
5,2015,42,1321,290,113882
6,2015,42,2451,268,102556
7,2015,42,251,78,22388
8,2015,42,350,122,39746
9,2015,42,1161,242,86357
10,2015,42,96,82,15600
1,2015,43,290,133,47095
2,2015,43,1735,198,120818
3,2015,43,1939,280,135874
4,2015,43,1647,306,139016
5,2015,43,1383,288,111930
6,2015,43,2257,267,96505
7,2015,43,209,82,22558
8,2015,43,349,123,41128
9,2015,43,1237,250,81404
10,2015,43,118,72,14837
1,2015,44,391,138,50058
2,2015,44,1839,200,126043
3,2015,44,2363,285,144751
4,2015,44,1806,317,147956
5,2015,44,1543,294,115561
6,2015,44,2326,270,100655
7,2015,44,276,79,22555
8,2015,44,457,121,40768
9,2015,44,1344,261,83226
10,2015,44,78,83,14302
1,2015,45,368,140,50295
2,2015,45,1794,197,122606
3,2015,45,2275,283,139290
4,2015,45,1752,315,139943
5,2015,45,1671,292,115172
6,2015,45,2605,263,100533
7,2015,45,284,81,22410
8,2015,45,457,120,40948
9,2015,45,1336,261,82070
10,2015,45,134,76,13610
1,2015,46,346,139,51865
2,2015,46,2025,187,122796
3,2015,46,2468,281,137775
4,2015,46,2037,320,144665
5,2015,46,1557,289,112999
6,2015,46,2661,265,101411
7,2015,46,255,80,22085
8,2015,46,434,119,41035
9,2015,46,1584,261,88682
10,2015,46,117,82,15031
1,2015,47,253,134,32058
2,2015,47,1929,188,107532
3,2015,47,2456,283,118151
4,2015,47,1724,311,100716
5,2015,47,1291,285,84166
6,2015,47,2566,270,82486
7,2015,47,208,78,14485
8,2015,47,490,120,32614
9,2015,47,1155,256,58914
10,2015,47,86,75,8616
1,2015,48,399,148,51624
2,2015,48,2559,196,128756
3,2015,48,2770,290,142422
4,2015,48,2099,315,141995
5,2015,48,1549,292,114618
6,2015,48,2827,271,100077
7,2015,48,222,78,21097
8,2015,48,425,121,42016
9,2015,48,1639,252,85319
10,2015,48,128,77,13853
1,2015,49,431,150,51453
2,2015,49,2834,191,129156
3,2015,49,2909,289,140122
4,2015,49,2044,303,134082
5,2015,49,1736,294,113359
6,2015,49,2677,260,97361
7,2015,49,210,80,20553
8,2015,49,465,121,42192
9,2015,49,1599,251,81888
10,2015,49,81,81,13491
1,2015,50,397,142,47372
2,2015,50,2909,197,127317
3,2015,50,3165,288,138378
4,2015,50,2265,307,129930
5,2015,50,1629,292,103898
6,2015,50,2700,256,92703
7,2015,50,242,81,19332
8,2015,50,514,119,39196
9,2015,50,1493,243,73442
10,2015,50,82,75,11659
1,2015,51,318,134,28674
2,2015,51,2925,198,106479
3,2015,51,3193,274,118286
4,2015,51,2174,305,100493
5,2015,51,1515,284,74899
6,2015,51,2634,263,80500
7,2015,51,183,80,13049
8,2015,51,503,119,31826
9,2015,51,1351,245,52023
10,2015,51,43,76,6899
1,2015,52,352,133,27640
2,2015,52,3229,191,109778
3,2015,52,3426,277,129604
4,2015,52,2122,302,113235
5,2015,52,1482,283,77595
6,2015,52,2826,258,85829
7,2015,52,194,79,12590
8,2015,52,599,119,33783
9,2015,52,1385,230,52175
10,2015,52,64,77,8127
1,2016,1,455,138,43357
2,2016,1,2870,191,121504
3,2016,1,3053,281,135084
4,2016,1,2088,321,137235
5,2016,1,1737,290,104389
6,2016,1,2620,258,91792
7,2016,1,255,74,17922
8,2016,1,530,118,40648
9,2016,1,1911,254,82213
10,2016,1,135,79,13048
1,2016,2,491,137,43464
2,2016,2,2813,197,120619
3,2016,2,2856,279,131288
4,2016,2,2172,327,139560
5,2016,2,1692,285,99806
6,2016,2,2597,261,90024
7,2016,2,218,78,19054
8,2016,2,640,118,40802
9,2016,2,1872,244,81445
10,2016,2,166,79,13747
1,2016,3,516,139,41813
2,2016,3,2726,201,114793
3,2016,3,2346,280,110535
4,2016,3,2298,324,127882
5,2016,3,1817,292,105952
6,2016,3,2963,262,95284
7,2016,3,225,79,19084
8,2016,3,645,121,39015
9,2016,3,1958,236,76985
10,2016,3,167,74,11906
1,2016,4,689,142,49144
2,2016,4,3255,202,125792
3,2016,4,2594,290,130363
4,2016,4,2718,323,143431
5,2016,4,1982,291,110833
6,2016,4,3296,262,102522
7,2016,4,268,81,21533
8,2016,4,764,118,42187
9,2016,4,2366,241,87648
10,2016,4,211,76,14029
1,2016,5,736,143,47560
2,2016,5,3559,205,129448
3,2016,5,2276,280,127669
4,2016,5,2765,316,144036
5,2016,5,2186,283,111325
6,2016,5,3333,264,101465
7,2016,5,252,74,19507
8,2016,5,851,119,40679
9,2016,5,2715,242,86147
10,2016,5,271,81,15766
1,2016,6,720,138,45548
2,2016,6,4013,198,124363
3,2016,6,2607,288,128231
4,2016,6,3017,318,141108
5,2016,6,2461,292,108583
6,2016,6,3811,252,98918
7,2016,6,332,80,21296
8,2016,6,1080,117,43010
9,2016,6,3503,244,88922
10,2016,6,230,73,13776
1,2016,7,710,137,41747
2,2016,7,4061,197,122933
3,2016,7,3121,296,133058
4,2016,7,4027,318,147639
5,2016,7,2990,287,107096
6,2016,7,4329,259,104504
7,2016,7,416,78,21759
8,2016,7,1229,119,41719
9,2016,7,3452,227,81291
10,2016,7,346,75,14352
1,2016,8,784,133,47688
2,2016,8,4242,190,129829
3,2016,8,3900,281,140015
4,2016,8,4872,316,148126
5,2016,8,3346,288,112205
6,2016,8,3629,242,97541
7,2016,8,441,76,22558
8,2016,8,1376,118,46088
9,2016,8,3500,237,88836
10,2016,8,333,75,15832
1,2016,9,845,135,48510
2,2016,9,4645,199,130941
3,2016,9,4713,268,143700
4,2016,9,4874,308,147502
5,2016,9,3729,292,114211
6,2016,9,4100,241,98364
7,2016,9,541,77,21483
8,2016,9,1135,114,44178
9,2016,9,3545,245,90295
10,2016,9,341,73,16255
1,2016,10,1158,138,49363
2,2016,10,5294,193,134272
3,2016,10,5788,269,150047
4,2016,10,5439,314,145343
5,2016,10,3947,293,115581
6,2016,10,3782,239,95253
7,2016,10,583,77,21393
8,2016,10,1226,116,44552
9,2016,10,2898,216,77808
10,2016,10,366,67,15016
1,2016,11,947,134,44523
2,2016,11,4321,192,125497
3,2016,11,5038,263,146393
4,2016,11,3950,302,134543
5,2016,11,3051,286,111090
6,2016,11,3118,241,91886
7,2016,11,401,76,18376
8,2016,11,1187,119,44371
9,2016,11,2553,221,76491
10,2016,11,328,64,11778
1,2016,12,842,138,45239
2,2016,12,3844,182,123716
3,2016,12,4355,266,143275
4,2016,12,3784,304,133624
5,2016,12,2621,293,108476
6,2016,12,2938,232,90218
7,2016,12,418,72,19005
8,2016,12,749,110,35450
9,2016,12,2171,237,76908
10,2016,12,218,66,11025
1,2016,13,913,134,48409
2,2016,13,3115,157,119913
3,2016,13,3749,263,136281
4,2016,13,3594,302,134278
5,2016,13,2310,288,106890
6,2016,13,2535,218,88139
7,2016,13,399,73,18739
8,2016,13,929,116,42708
9,2016,13,1773,216,67671
10,2016,13,286,65,13724
1,2016,14,727,131,47070
2,2016,14,2575,159,116688
3,2016,14,3222,260,137346
4,2016,14,3094,303,137855
5,2016,14,1840,285,108621
6,2016,14,2136,197,87040
7,2016,14,338,70,19369
8,2016,14,821,111,40764
9,2016,14,1785,234,80980
10,2016,14,231,63,11810
1,2016,15,668,132,47965
2,2016,15,2746,155,119571
3,2016,15,3339,268,139563
4,2016,15,2914,298,133432
5,2016,15,1745,277,110074
6,2016,15,2184,209,90262
7,2016,15,316,73,20471
8,2016,15,612,110,40686
9,2016,15,1609,224,79074
10,2016,15,128,59,11574
1,2016,16,595,130,41813
2,2016,16,2734,155,120041
3,2016,16,3587,262,143225
4,2016,16,2468,289,125240
5,2016,16,1609,273,105845
6,2016,16,2195,208,90245
7,2016,16,262,71,20634
8,2016,16,446,109,37502
9,2016,16,1409,218,78800
10,2016,16,132,59,12550
1,2016,17,497,129,45735
2,2016,17,2218,141,112984
3,2016,17,3341,257,139572
4,2016,17,2382,294,135229
5,2016,17,1426,279,104158
6,2016,17,1918,211,87940
7,2016,17,201,70,19230
8,2016,17,462,111,39950
9,2016,17,1288,210,78016
10,2016,17,103,57,11963
1,2016,18,379,122,42391
2,2016,18,1890,150,113819
3,2016,18,2740,265,134568
4,2016,18,1997,290,123033
5,2016,18,1117,274,99013
6,2016,18,1784,211,88364
7,2016,18,180,69,18694
8,2016,18,468,106,38943
9,2016,18,1213,204,72930
10,2016,18,102,51,9455
1,2016,19,308,120,40308
2,2016,19,1872,147,113954
3,2016,19,2382,254,132526
4,2016,19,1762,275,116103
5,2016,19,1161,267,96531
6,2016,19,1576,202,86364
7,2016,19,140,66,17494
8,2016,19,410,107,40772
9,2016,19,1032,197,71457
10,2016,19,64,55,10735
1,2016,20,275,115,39583
2,2016,20,1750,145,114209
3,2016,20,2181,256,129672
4,2016,20,1586,244,105020
5,2016,20,1032,264,94174
6,2016,20,1549,203,83827
7,2016,20,75,62,12084
8,2016,20,327,98,33875
9,2016,20,953,190,67108
10,2016,20,70,49,9060
1,2016,21,241,104,36072
2,2016,21,1598,97,101714
3,2016,21,2122,237,126807
4,2016,21,1400,220,96846
5,2016,21,762,233,78337
6,2016,21,1403,189,75873
7,2016,21,36,45,9190
8,2016,21,323,84,30486
9,2016,21,885,189,73160
10,2016,21,17,41,7350
1,2016,22,169,104,29451
2,2016,22,1541,144,107929
3,2016,22,2051,239,122934
4,2016,22,1242,216,95017
5,2016,22,749,233,71377
6,2016,22,1170,182,70226
7,2016,22,30,46,7546
8,2016,22,318,88,25928
9,2016,22,713,193,61503
10,2016,22,14,37,6166
1,2016,23,224,100,33322
2,2016,23,1520,140,110051
3,2016,23,1703,241,126134
4,2016,23,1056,219,96512
5,2016,23,663,229,78140
6,2016,23,935,161,70171
7,2016,23,40,42,7583
8,2016,23,247,95,35648
9,2016,23,792,182,67649
10,2016,23,21,37,7042
1,2016,24,159,100,32040
2,2016,24,1466,142,108113
3,2016,24,1604,228,118958
4,2016,24,1003,217,98804
5,2016,24,472,212,69920
6,2016,24,1026,183,74470
7,2016,24,21,42,8149
8,2016,24,256,92,35675
9,2016,24,740,187,65447
10,2016,24,21,37,5711
1,2016,25,127,98,30853
2,2016,25,1458,140,112366
3,2016,25,1355,221,110762
4,2016,25,846,210,96943
5,2016,25,484,218,69200
6,2016,25,935,180,73792
7,2016,25,26,40,7598
8,2016,25,197,86,29719
9,2016,25,583,177,65487
10,2016,25,13,32,5946
1,2016,26,127,100,30305
2,2016,26,1352,136,107867
3,2016,26,1281,217,106334
4,2016,26,736,213,90813
5,2016,26,474,209,62038
6,2016,26,871,173,71924
7,2016,26,26,41,7518
8,2016,26,228,89,33722
9,2016,26,584,169,57777
10,2016,26,7,35,5495
1,2016,27,84,97,22797
2,2016,27,1156,129,103212
3,2016,27,1169,215,106586
4,2016,27,722,211,87143
5,2016,27,398,209,62343
6,2016,27,844,177,71645
7,2016,27,26,42,6940
8,2016,27,225,90,31835
9,2016,27,480,171,51586
10,2016,27,14,38,5495
1,2016,28,109,99,28321
2,2016,28,1142,136,111390
3,2016,28,1049,213,111805
4,2016,28,713,208,95123
5,2016,28,465,210,73224
6,2016,28,795,179,69273
7,2016,28,21,43,7937
8,2016,28,263,94,38314
9,2016,28,506,174,60819
10,2016,28,15,36,6082
1,2016,29,117,100,28499
2,2016,29,1312,131,109955
3,2016,29,976,212,108875
4,2016,29,688,228,100290
5,2016,29,426,205,69946
6,2016,29,806,175,74346
7,2016,29,13,41,8160
8,2016,29,209,89,33946
9,2016,29,487,172,60412
10,2016,29,10,35,5843
1,2016,30,109,94,28541
2,2016,30,1271,139,109217
3,2016,30,1008,211,105025
4,2016,30,713,235,104216
5,2016,30,403,197,68430
6,2016,30,729,177,67696
7,2016,30,19,42,8146
8,2016,30,221,89,34791
9,2016,30,436,175,61941
10,2016,30,16,34,5324
1,2016,31,105,89,27123
2,2016,31,1201,129,108559
3,2016,31,905,204,101589
4,2016,31,684,228,98893
5,2016,31,414,207,70792
6,2016,31,672,176,66675
7,2016,31,22,41,7975
8,2016,31,160,91,34556
9,2016,31,420,160,59563
10,2016,31,13,35,5732
1,2016,32,94,91,27421
2,2016,32,1161,128,109900
3,2016,32,996,202,104034
4,2016,32,988,235,103003
5,2016,32,406,212,72405
6,2016,32,612,155,61141
7,2016,32,22,39,8100
8,2016,32,218,91,36093
9,2016,32,357,141,58043
10,2016,32,14,35,5783
1,2016,33,141,95,33531
2,2016,33,1074,119,108375
3,2016,33,935,220,106183
4,2016,33,1192,228,108868
5,2016,33,420,207,74701
6,2016,33,838,173,73948
7,2016,33,14,37,8191
8,2016,33,210,88,33622
9,2016,33,428,141,60351
10,2016,33,13,37,6729
1,2016,34,131,96,32796
2,2016,34,1252,118,109199
3,2016,34,1151,231,114337
4,2016,34,1433,226,99574
5,2016,34,539,200,76701
6,2016,34,992,171,75280
7,2016,34,28,40,10448
8,2016,34,227,91,34569
9,2016,34,491,137,61766
10,2016,34,16,46,6692
1,2016,35,132,99,35936
2,2016,35,1204,124,110257
3,2016,35,1278,237,118099
4,2016,35,1258,216,92045
5,2016,35,494,193,73391
6,2016,35,1211,170,74669
7,2016,35,35,42,10699
8,2016,35,274,90,36193
9,2016,35,600,138,57761
10,2016,35,18,45,5299
1,2016,36,197,96,31643
2,2016,36,1115,122,109732
3,2016,36,1315,240,117137
4,2016,36,1220,221,93579
5,2016,36,569,199,71654
6,2016,36,1356,164,77155
7,2016,36,43,42,10031
8,2016,36,254,88,32619
9,2016,36,529,133,53591
10,2016,36,25,42,4797
1,2016,37,264,95,40076
2,2016,37,1268,122,117045
3,2016,37,1548,246,130314
4,2016,37,1370,230,104295
5,2016,37,730,200,78776
6,2016,37,1355,167,80210
7,2016,37,33,42,11311
8,2016,37,302,83,35609
9,2016,37,743,138,63286
10,2016,37,26,42,5833
1,2016,38,272,96,41332
2,2016,38,1602,122,119394
3,2016,38,1720,248,129480
4,2016,38,1532,223,107007
5,2016,38,811,209,83605
6,2016,38,1151,166,74842
7,2016,38,39,39,11169
8,2016,38,300,89,36279
9,2016,38,774,137,62602
10,2016,38,28,34,9409
1,2016,39,219,102,43066
2,2016,39,1710,124,112827
3,2016,39,1782,246,126648
4,2016,39,1531,220,98608
5,2016,39,957,211,81375
6,2016,39,1270,168,73377
7,2016,39,34,40,10746
8,2016,39,166,88,27335
9,2016,39,809,147,66629
10,2016,39,27,43,8067
1,2016,40,334,136,50486
2,2016,40,2200,176,135958
3,2016,40,1888,295,133628
4,2016,40,2032,311,162608
5,2016,40,1145,296,110007
6,2016,40,1637,252,101251
7,2016,40,141,72,21659
8,2016,40,358,112,40757
9,2016,40,1109,230,97295
10,2016,40,76,76,15600
1,2016,41,282,136,47788
2,2016,41,2238,172,134502
3,2016,41,1960,300,135385
4,2016,41,2131,318,146674
5,2016,41,1106,295,108986
6,2016,41,1579,251,94284
7,2016,41,155,75,21551
8,2016,41,354,118,43605
9,2016,41,1125,238,104040
10,2016,41,67,74,14227
1,2016,42,347,132,50856
