studywk,agecat,region,rcu,pi,flu,allcause
2180,5,5,4252,469,1,6240
2180,5,6,2705,270,3,3833
2180,5,7,1172,130,0,1741
2180,5,8,818,116,0,1157
2180,5,9,3314,368,0,4384
2180,5,10,989,102,0,1429
2181,1,1,2,0,0,15
2181,1,2,3,0,0,41
2181,1,3,8,2,0,65
2181,1,4,22,2,1,105
2181,1,5,14,2,0,92
2181,1,6,20,5,0,85
2181,1,7,6,2,0,23
2181,1,8,5,0,0,24
2181,1,9,12,4,1,59
2181,1,10,2,0,0,15
2181,2,1,0,0,0,10
2181,2,2,1,0,0,9
2181,2,3,3,0,0,11
2181,2,4,4,0,0,32
2181,2,5,8,0,0,31
2181,2,6,8,2,0,30
2181,2,7,3,0,0,8
2181,2,8,3,1,0,8
2181,2,9,7,1,0,20
2181,2,10,0,0,0,6
2181,3,1,39,4,0,129
2181,3,2,122,13,0,262
2181,3,3,135,17,0,371
2181,3,4,365,27,0,882
2181,3,5,247,33,0,629
2181,3,6,189,20,1,508
2181,3,7,64,4,0,179
2181,3,8,39,4,0,139
2181,3,9,237,21,0,520
2181,3,10,60,2,0,164
2181,4,1,208,25,0,365
2181,4,2,366,35,0,609
2181,4,3,446,38,0,837
2181,4,4,1180,109,2,2008
2181,4,5,779,61,0,1417
2181,4,6,602,48,0,1046
2181,4,7,219,21,0,404
2181,4,8,137,9,0,251
2181,4,9,682,66,0,1074
2181,4,10,209,16,0,360
2181,5,1,1206,155,2,1795
2181,5,2,2419,248,0,3156
2181,5,3,2434,241,1,3641
2181,5,4,5128,513,1,7398
2181,5,5,4393,481,0,6248
2181,5,6,2777,299,0,3929
2181,5,7,1258,145,0,1822
2181,5,8,723,82,1,1041
2181,5,9,3412,366,0,4445
2181,5,10,950,109,1,1420
2182,1,1,3,0,0,14
2182,1,2,4,0,0,30
2182,1,3,9,1,0,49
2182,1,4,13,1,0,98
2182,1,5,14,0,0,94
2182,1,6,14,2,0,72
2182,1,7,2,0,0,35
2182,1,8,3,0,0,20
2182,1,9,12,1,0,77
2182,1,10,7,1,0,31
2182,2,1,3,0,0,4
2182,2,2,4,0,0,12
2182,2,3,1,0,0,14
2182,2,4,11,0,0,36
2182,2,5,12,0,0,29
2182,2,6,7,0,0,25
2182,2,7,0,0,0,11
2182,2,8,3,0,0,6
2182,2,9,13,0,0,35
2182,2,10,0,0,0,13
2182,3,1,53,5,0,160
2182,3,2,124,8,0,277
2182,3,3,112,6,0,357
2182,3,4,354,31,3,914
2182,3,5,215,14,0,615
2182,3,6,181,16,0,508
2182,3,7,56,8,0,156
2182,3,8,44,7,0,140
2182,3,9,223,15,0,493
2182,3,10,44,5,0,114
2182,4,1,188,12,0,334
2182,4,2,371,23,0,605
2182,4,3,436,37,0,849
2182,4,4,1206,83,0,1988
2182,4,5,799,75,1,1446
2182,4,6,671,57,0,1126
2182,4,7,227,22,0,387
2182,4,8,124,9,0,259
2182,4,9,655,63,1,1016
2182,4,10,170,13,0,340
2182,5,1,1281,161,0,1809
2182,5,2,2428,225,1,3130
2182,5,3,2512,265,0,3689
2182,5,4,5073,539,3,7372
2182,5,5,4479,478,0,6503
2182,5,6,2810,293,0,3895
2182,5,7,1252,139,0,1816
2182,5,8,729,96,0,1087
2182,5,9,3299,345,1,4361
2182,5,10,999,118,1,1445
2183,1,1,1,0,0,12
2183,1,2,7,1,0,27
2183,1,3,8,0,0,47
2183,1,4,20,1,0,112
2183,1,5,12,3,0,86
2183,1,6,17,3,0,86
2183,1,7,2,1,0,21
2183,1,8,1,1,0,27
2183,1,9,15,1,0,77
2183,1,10,1,0,0,19
2183,2,1,1,0,0,3
2183,2,2,1,0,0,7
2183,2,3,6,0,0,22
2183,2,4,13,0,0,48
2183,2,5,5,1,0,29
2183,2,6,9,0,0,31
2183,2,7,2,1,0,10
2183,2,8,1,0,0,3
2183,2,9,8,1,0,28
2183,2,10,2,1,0,11
2183,3,1,53,2,0,163
2183,3,2,116,9,0,306
2183,3,3,150,13,0,427
2183,3,4,371,34,1,928
2183,3,5,222,22,0,646
2183,3,6,204,19,0,546
2183,3,7,45,5,0,166
2183,3,8,38,3,0,132
2183,3,9,217,18,0,502
2183,3,10,37,7,0,127
2183,4,1,173,15,0,335
2183,4,2,423,26,0,653
2183,4,3,473,43,0,842
2183,4,4,1173,107,2,2066
2183,4,5,833,74,0,1476
2183,4,6,658,68,0,1144
2183,4,7,219,30,0,382
2183,4,8,125,7,0,233
2183,4,9,670,68,0,1045
2183,4,10,170,19,0,295
2183,5,1,1314,129,0,1871
2183,5,2,2460,262,1,3198
2183,5,3,2574,272,0,3820
2183,5,4,5341,516,3,7789
2183,5,5,4610,494,2,6599
2183,5,6,2759,283,1,3865
2183,5,7,1261,154,0,1842
2183,5,8,737,89,1,1040
2183,5,9,3379,392,1,4400
2183,5,10,972,97,0,1391
2184,1,1,3,0,0,19
2184,1,2,5,1,0,28
2184,1,3,11,0,0,53
2184,1,4,21,3,0,139
2184,1,5,12,1,0,96
2184,1,6,11,2,0,88
2184,1,7,3,1,0,20
2184,1,8,2,0,0,15
2184,1,9,12,0,0,65
2184,1,10,1,1,0,14
2184,2,1,2,0,0,5
2184,2,2,4,0,0,10
2184,2,3,4,0,0,18
2184,2,4,16,1,1,42
2184,2,5,6,0,0,25
2184,2,6,6,2,0,30
2184,2,7,4,0,0,12
2184,2,8,2,1,0,8
2184,2,9,5,2,0,24
2184,2,10,1,0,0,5
2184,3,1,72,8,0,186
2184,3,2,118,18,0,243
2184,3,3,141,10,1,393
2184,3,4,400,41,1,965
2184,3,5,236,18,0,670
2184,3,6,225,23,0,561
2184,3,7,67,5,0,164
2184,3,8,44,5,1,132
2184,3,9,219,22,0,525
2184,3,10,51,4,0,130
2184,4,1,204,19,0,330
2184,4,2,383,33,0,627
2184,4,3,482,40,0,849
2184,4,4,1233,111,1,2035
2184,4,5,820,85,0,1455
2184,4,6,677,73,0,1122
2184,4,7,217,11,0,384
2184,4,8,134,11,0,256
2184,4,9,710,65,0,1119
2184,4,10,177,18,0,323
2184,5,1,1276,150,0,1831
2184,5,2,2537,250,1,3280
2184,5,3,2538,279,2,3745
2184,5,4,5366,570,2,7760
2184,5,5,4437,492,1,6423
2184,5,6,2822,334,1,3925
2184,5,7,1245,172,2,1847
2184,5,8,687,73,0,1028
2184,5,9,3516,386,3,4597
2184,5,10,1048,113,0,1512
2185,1,1,2,0,0,17
2185,1,2,9,1,1,35
2185,1,3,4,0,0,50
2185,1,4,21,1,0,116
2185,1,5,13,1,0,94
2185,1,6,11,3,0,68
2185,1,7,5,0,0,16
2185,1,8,2,0,0,20
2185,1,9,10,1,0,61
2185,1,10,2,0,0,15
2185,2,1,1,0,0,5
2185,2,2,3,0,0,8
2185,2,3,4,0,0,13
2185,2,4,13,1,0,56
2185,2,5,11,2,0,38
2185,2,6,2,0,0,27
2185,2,7,3,2,0,10
2185,2,8,4,0,0,11
2185,2,9,3,2,0,19
2185,2,10,1,0,0,7
2185,3,1,54,4,0,141
2185,3,2,139,13,0,315
2185,3,3,133,9,0,366
2185,3,4,385,30,1,980
2185,3,5,213,19,0,622
2185,3,6,199,20,1,556
2185,3,7,63,7,0,171
2185,3,8,34,2,0,108
2185,3,9,203,18,0,492
2185,3,10,43,4,0,127
2185,4,1,182,24,0,333
2185,4,2,407,41,0,669
2185,4,3,463,39,0,839
2185,4,4,1239,113,3,2066
2185,4,5,808,58,0,1397
2185,4,6,706,72,0,1194
2185,4,7,219,27,0,402
2185,4,8,127,18,0,253
2185,4,9,683,53,0,1100
2185,4,10,168,12,0,314
2185,5,1,1379,156,0,1926
2185,5,2,2544,259,0,3292
2185,5,3,2662,282,0,3863
2185,5,4,5526,563,4,7888
2185,5,5,4492,480,1,6548
2185,5,6,2855,302,1,3971
2185,5,7,1329,145,1,1915
2185,5,8,769,93,0,1125
2185,5,9,3455,373,2,4511
2185,5,10,982,95,0,1424
2186,1,1,3,0,0,11
2186,1,2,4,0,0,35
2186,1,3,9,0,0,59
2186,1,4,30,2,0,140
2186,1,5,16,0,0,84
2186,1,6,15,4,1,68
2186,1,7,5,0,0,21
2186,1,8,2,1,1,22
2186,1,9,17,0,0,49
2186,1,10,3,0,0,16
2186,2,1,2,1,0,5
2186,2,2,1,0,0,6
2186,2,3,3,1,0,18
2186,2,4,7,3,0,32
2186,2,5,6,1,1,28
2186,2,6,6,2,0,34
2186,2,7,1,1,0,4
2186,2,8,1,0,0,10
2186,2,9,10,0,0,24
2186,2,10,0,0,0,6
2186,3,1,62,11,0,168
2186,3,2,118,9,0,282
2186,3,3,126,13,0,401
2186,3,4,347,33,5,882
2186,3,5,248,26,1,653
2186,3,6,210,32,2,585
2186,3,7,54,2,0,168
2186,3,8,44,2,0,135
2186,3,9,220,25,0,507
2186,3,10,52,6,0,164
2186,4,1,217,18,0,377
2186,4,2,429,50,0,692
2186,4,3,492,40,1,908
2186,4,4,1242,131,5,2072
2186,4,5,851,71,2,1489
2186,4,6,745,74,0,1190
2186,4,7,242,23,0,412
2186,4,8,118,9,0,236
2186,4,9,701,59,0,1146
2186,4,10,210,20,0,344
2186,5,1,1305,162,0,1867
2186,5,2,2476,254,0,3196
2186,5,3,2672,247,0,3912
2186,5,4,5439,578,5,7800
2186,5,5,4543,499,0,6551
2186,5,6,2890,307,1,4055
2186,5,7,1282,155,1,1854
2186,5,8,733,89,0,1044
2186,5,9,3512,395,2,4542
2186,5,10,1010,112,0,1495
2187,1,1,1,0,0,7
2187,1,2,10,1,0,40
2187,1,3,7,1,0,46
2187,1,4,28,4,0,125
2187,1,5,15,3,0,74
2187,1,6,16,1,0,83
2187,1,7,3,0,0,26
2187,1,8,2,0,0,13
2187,1,9,10,1,0,71
2187,1,10,3,1,0,9
2187,2,1,0,0,0,3
2187,2,2,7,2,1,13
2187,2,3,4,1,0,11
2187,2,4,12,0,0,38
2187,2,5,10,0,0,34
2187,2,6,5,0,0,25
2187,2,7,2,0,0,7
2187,2,8,3,1,0,5
2187,2,9,7,0,0,21
2187,2,10,0,0,0,2
2187,3,1,59,8,0,168
2187,3,2,121,8,0,273
2187,3,3,142,15,1,390
2187,3,4,390,48,5,915
2187,3,5,235,28,2,640
2187,3,6,238,30,3,588
2187,3,7,74,7,1,200
2187,3,8,39,5,1,134
2187,3,9,206,24,0,499
2187,3,10,40,2,0,139
2187,4,1,196,25,0,332
2187,4,2,411,35,0,629
2187,4,3,494,40,0,907
2187,4,4,1254,114,2,2069
2187,4,5,862,78,2,1458
2187,4,6,722,69,2,1179
2187,4,7,222,26,0,381
2187,4,8,126,9,0,243
2187,4,9,688,60,0,1078
2187,4,10,154,12,1,320
2187,5,1,1276,144,0,1823
2187,5,2,2453,241,0,3195
2187,5,3,2589,263,1,3779
2187,5,4,5489,559,4,7870
2187,5,5,4522,468,0,6488
2187,5,6,2931,320,3,4126
2187,5,7,1279,155,0,1812
2187,5,8,784,87,0,1152
2187,5,9,3526,408,3,4533
2187,5,10,1016,122,1,1474
2188,1,1,2,0,0,11
2188,1,2,3,2,0,34
2188,1,3,12,4,0,51
2188,1,4,16,1,0,109
2188,1,5,15,2,1,83
2188,1,6,13,0,0,82
2188,1,7,4,0,0,24
2188,1,8,2,0,0,29
2188,1,9,7,0,0,73
2188,1,10,1,0,0,12
2188,2,1,3,1,0,5
2188,2,2,7,1,0,11
2188,2,3,4,0,0,13
2188,2,4,10,1,0,42
2188,2,5,10,0,0,30
2188,2,6,11,1,1,34
2188,2,7,5,3,0,13
2188,2,8,1,0,0,6
2188,2,9,7,2,0,24
2188,2,10,2,0,0,11
2188,3,1,44,5,0,160
2188,3,2,128,9,0,288
2188,3,3,132,12,0,386
2188,3,4,413,43,6,978
2188,3,5,223,18,0,599
2188,3,6,211,29,3,556
2188,3,7,64,7,0,169
2188,3,8,52,2,1,127
2188,3,9,250,38,1,522
2188,3,10,43,3,0,141
2188,4,1,215,19,0,377
2188,4,2,446,37,0,693
2188,4,3,524,34,0,922
2188,4,4,1375,151,8,2212
2188,4,5,904,77,0,1519
2188,4,6,767,86,1,1237
2188,4,7,231,25,1,390
2188,4,8,137,14,0,249
2188,4,9,722,67,0,1126
2188,4,10,182,13,0,351
2188,5,1,1337,174,1,1916
2188,5,2,2567,276,1,3306
2188,5,3,2764,281,0,4026
2188,5,4,5660,603,10,8067
2188,5,5,4664,481,1,6695
2188,5,6,3096,337,2,4282
2188,5,7,1368,160,3,1930
2188,5,8,740,92,0,1089
2188,5,9,3486,429,1,4550
2188,5,10,979,107,0,1435
2189,1,1,4,0,0,15
2189,1,2,6,3,1,40
2189,1,3,8,0,0,49
2189,1,4,20,4,0,124
2189,1,5,12,3,1,93
2189,1,6,12,3,0,87
2189,1,7,2,0,0,20
2189,1,8,4,0,0,13
2189,1,9,18,4,0,78
2189,1,10,4,1,0,19
2189,2,1,0,0,0,4
2189,2,2,3,0,0,8
2189,2,3,1,0,0,13
2189,2,4,10,1,1,32
2189,2,5,6,0,0,29
2189,2,6,7,1,0,22
2189,2,7,2,0,0,8
2189,2,8,1,0,0,4
2189,2,9,9,1,0,29
2189,2,10,2,0,0,6
2189,3,1,53,3,0,161
2189,3,2,133,11,0,297
2189,3,3,162,10,0,405
2189,3,4,434,62,6,973
2189,3,5,252,21,2,629
2189,3,6,258,42,4,582
2189,3,7,78,9,1,188
2189,3,8,37,5,1,111
2189,3,9,217,23,0,514
2189,3,10,52,5,0,145
2189,4,1,190,17,0,343
2189,4,2,439,32,0,690
2189,4,3,539,55,1,939
2189,4,4,1342,151,10,2152
2189,4,5,893,82,0,1572
2189,4,6,847,96,5,1296
2189,4,7,252,18,1,465
2189,4,8,176,19,1,286
2189,4,9,725,88,4,1147
2189,4,10,221,20,2,370
2189,5,1,1344,168,1,1893
2189,5,2,2538,262,2,3266
2189,5,3,2688,290,2,3954
2189,5,4,5597,640,10,8027
2189,5,5,4882,567,4,6960
2189,5,6,3159,366,3,4349
2189,5,7,1302,171,1,1875
2189,5,8,800,89,0,1179
2189,5,9,3994,500,3,5129
2189,5,10,1001,90,1,1470
2190,1,1,2,1,0,17
2190,1,2,8,0,0,32
2190,1,3,10,0,0,51
2190,1,4,25,6,0,140
2190,1,5,16,2,0,92
2190,1,6,14,3,1,79
2190,1,7,7,0,0,32
2190,1,8,0,0,0,11
2190,1,9,15,4,0,81
2190,1,10,4,2,0,19
2190,2,1,1,0,0,4
2190,2,2,2,0,0,11
2190,2,3,3,0,0,14
2190,2,4,11,3,1,36
2190,2,5,7,1,0,25
2190,2,6,6,3,1,32
2190,2,7,5,1,0,10
2190,2,8,2,0,0,8
2190,2,9,13,1,0,26
2190,2,10,2,0,0,8
2190,3,1,56,4,0,155
2190,3,2,133,13,1,301
2190,3,3,111,13,0,355
2190,3,4,399,65,17,959
2190,3,5,237,37,6,638
2190,3,6,252,39,6,620
2190,3,7,74,12,1,193
2190,3,8,41,8,3,122
2190,3,9,267,31,3,580
2190,3,10,47,10,0,128
2190,4,1,191,19,0,343
2190,4,2,416,41,0,659
2190,4,3,530,48,2,950
2190,4,4,1366,133,9,2174
2190,4,5,915,90,5,1582
2190,4,6,838,105,12,1333
2190,4,7,234,23,1,398
2190,4,8,146,18,5,255
2190,4,9,725,67,4,1136
2190,4,10,198,22,1,365
2190,5,1,1355,169,1,1942
2190,5,2,2607,259,1,3324
2190,5,3,2817,314,1,4104
2190,5,4,5828,661,10,8387
2190,5,5,4742,550,3,6900
2190,5,6,3213,426,8,4513
2190,5,7,1352,170,1,1916
2190,5,8,826,108,0,1180
2190,5,9,3828,453,2,4901
2190,5,10,1077,106,1,1579
2191,1,1,5,2,0,20
2191,1,2,5,2,0,28
2191,1,3,8,1,0,58
2191,1,4,30,5,2,130
2191,1,5,14,1,0,99
2191,1,6,14,3,0,68
2191,1,7,8,3,0,28
2191,1,8,3,1,0,17
2191,1,9,10,1,1,61
2191,1,10,5,3,0,16
2191,2,1,3,0,0,5
2191,2,2,4,1,1,14
2191,2,3,8,1,1,21
2191,2,4,16,4,1,35
2191,2,5,6,3,1,21
2191,2,6,7,1,1,37
2191,2,7,2,0,0,6
2191,2,8,2,0,0,7
2191,2,9,9,0,0,24
2191,2,10,0,0,0,3
2191,3,1,46,5,0,158
2191,3,2,146,15,1,317
2191,3,3,133,19,2,385
2191,3,4,441,76,24,975
2191,3,5,268,32,8,643
2191,3,6,274,62,18,631
2191,3,7,76,13,4,173
2191,3,8,53,9,5,144
2191,3,9,230,32,4,550
2191,3,10,56,8,2,140
2191,4,1,225,25,0,388
2191,4,2,430,43,1,680
2191,4,3,519,54,2,901
2191,4,4,1450,171,22,2265
2191,4,5,903,89,7,1544
2191,4,6,890,144,35,1358
2191,4,7,269,29,4,462
2191,4,8,145,21,3,255
2191,4,9,731,84,2,1135
2191,4,10,206,33,5,325
2191,5,1,1343,140,0,1873
2191,5,2,2557,302,3,3349
2191,5,3,2690,265,1,3953
2191,5,4,5702,644,6,8098
2191,5,5,4789,559,8,6838
2191,5,6,3174,413,18,4342
2191,5,7,1411,168,3,1998
2191,5,8,835,99,2,1187
2191,5,9,3807,453,4,4862
2191,5,10,1047,124,5,1521
2192,1,1,0,0,0,15
2192,1,2,11,0,0,25
2192,1,3,9,2,0,54
2192,1,4,21,3,0,126
2192,1,5,6,0,0,76
2192,1,6,14,6,0,84
2192,1,7,4,1,1,30
2192,1,8,2,0,0,14
2192,1,9,26,5,0,76
2192,1,10,3,1,0,18
2192,2,1,1,0,0,5
2192,2,2,7,1,0,14
2192,2,3,1,0,0,6
2192,2,4,12,0,0,41
2192,2,5,7,3,2,28
2192,2,6,7,2,1,35
2192,2,7,3,1,0,6
2192,2,8,2,0,0,10
2192,2,9,9,1,0,31
2192,2,10,3,1,1,8
2192,3,1,61,8,4,142
2192,3,2,122,18,3,294
2192,3,3,158,25,4,429
2192,3,4,483,107,40,1052
2192,3,5,317,57,12,719
2192,3,6,332,78,23,711
2192,3,7,88,17,6,188
2192,3,8,96,25,9,190
2192,3,9,287,52,13,600
2192,3,10,64,12,4,160
2192,4,1,216,19,1,358
2192,4,2,459,60,2,697
2192,4,3,527,49,3,932
2192,4,4,1533,207,27,2398
2192,4,5,1025,131,16,1668
2192,4,6,1000,180,37,1513
2192,4,7,278,38,5,486
2192,4,8,186,38,13,293
2192,4,9,830,128,12,1198
2192,4,10,216,29,7,372
2192,5,1,1370,169,4,1895
2192,5,2,2673,306,1,3395
2192,5,3,2819,319,4,4081
2192,5,4,5947,764,20,8396
2192,5,5,4908,619,12,6910
2192,5,6,3414,480,32,4598
2192,5,7,1433,181,11,1979
2192,5,8,857,113,4,1189
2192,5,9,3996,528,15,5115
2192,5,10,1072,134,5,1505
2193,1,1,1,0,0,14
2193,1,2,6,1,0,34
2193,1,3,12,3,1,55
2193,1,4,44,9,1,144
2193,1,5,14,4,0,79
2193,1,6,20,12,2,82
2193,1,7,3,0,0,27
2193,1,8,2,1,0,20
2193,1,9,13,3,2,71
2193,1,10,1,0,0,25
2193,2,1,3,0,0,5
2193,2,2,5,1,0,12
2193,2,3,7,0,0,16
2193,2,4,13,3,2,39
2193,2,5,9,0,0,22
2193,2,6,14,2,2,34
2193,2,7,5,3,0,10
2193,2,8,2,1,0,7
2193,2,9,13,4,2,26
2193,2,10,1,1,0,3
2193,3,1,55,5,3,176
2193,3,2,162,18,1,330
2193,3,3,152,22,5,417
2193,3,4,499,109,33,1041
2193,3,5,330,72,20,688
2193,3,6,333,93,28,671
2193,3,7,86,18,6,209
2193,3,8,72,22,8,139
2193,3,9,295,62,22,581
2193,3,10,56,14,3,146
2193,4,1,219,24,2,392
2193,4,2,505,52,4,751
2193,4,3,603,68,5,1006
2193,4,4,1555,256,31,2431
2193,4,5,1140,145,22,1758
2193,4,6,989,213,63,1469
2193,4,7,311,40,13,506
2193,4,8,164,27,6,302
2193,4,9,862,113,19,1273
2193,4,10,220,36,7,387
2193,5,1,1422,210,7,2047
2193,5,2,2835,339,3,3593
2193,5,3,3058,393,9,4395
2193,5,4,6325,824,32,8880
2193,5,5,5298,689,18,7326
2193,5,6,3497,502,34,4773
2193,5,7,1443,217,15,2044
2193,5,8,860,136,12,1205
2193,5,9,4100,588,18,5176
2193,5,10,1146,165,9,1606
2194,1,1,2,0,0,8
2194,1,2,11,1,1,42
2194,1,3,8,1,1,62
2194,1,4,29,9,3,121
2194,1,5,16,4,1,80
2194,1,6,23,10,1,80
2194,1,7,5,1,0,16
2194,1,8,3,1,1,22
2194,1,9,12,4,0,70
2194,1,10,2,0,0,22
2194,2,1,2,0,0,9
2194,2,2,3,0,0,12
2194,2,3,3,1,1,14
2194,2,4,13,1,1,39
2194,2,5,7,3,0,28
2194,2,6,7,2,1,36
2194,2,7,4,1,1,11
2194,2,8,2,0,0,13
2194,2,9,10,2,1,29
2194,2,10,0,0,0,2
2194,3,1,63,8,0,166
2194,3,2,149,22,3,313
2194,3,3,161,24,7,444
2194,3,4,462,88,28,1022
2194,3,5,293,51,15,659
2194,3,6,329,104,40,678
2194,3,7,65,11,5,174
2194,3,8,63,11,5,147
2194,3,9,315,92,27,622
2194,3,10,51,12,3,124
2194,4,1,186,28,0,344
2194,4,2,489,64,6,732
2194,4,3,566,83,11,946
2194,4,4,1491,221,44,2362
2194,4,5,982,145,21,1636
2194,4,6,948,187,37,1398
2194,4,7,270,42,8,463
2194,4,8,154,25,3,275
2194,4,9,911,162,28,1279
2194,4,10,216,36,11,345
2194,5,1,1411,216,4,1983
2194,5,2,2681,349,10,3406
2194,5,3,2872,367,11,4040
2194,5,4,6138,817,26,8654
2194,5,5,5047,673,21,7145
2194,5,6,3451,516,36,4698
2194,5,7,1441,219,10,2045
2194,5,8,841,111,10,1186
2194,5,9,4242,644,29,5358
2194,5,10,1045,138,6,1507
2195,1,1,4,2,0,20
2195,1,2,7,4,0,35
2195,1,3,10,3,1,41
2195,1,4,24,4,0,119
2195,1,5,11,1,0,82
2195,1,6,8,1,0,95
2195,1,7,3,1,0,28
2195,1,8,2,0,0,13
2195,1,9,11,2,1,63
2195,1,10,3,0,0,23
2195,2,1,2,1,0,5
2195,2,2,6,4,1,15
2195,2,3,5,3,1,16
2195,2,4,13,3,2,50
2195,2,5,7,0,0,27
2195,2,6,10,1,1,33
2195,2,7,3,0,0,8
2195,2,8,2,0,0,3
2195,2,9,17,6,3,30
2195,2,10,4,1,0,10
2195,3,1,44,3,1,144
2195,3,2,140,24,1,270
2195,3,3,154,32,7,412
2195,3,4,452,88,22,956
2195,3,5,278,45,14,643
2195,3,6,280,68,22,653
2195,3,7,83,15,4,169
2195,3,8,49,16,5,133
2195,3,9,291,75,23,574
2195,3,10,67,17,9,174
2195,4,1,220,30,4,383
2195,4,2,476,55,8,717
2195,4,3,570,75,13,970
2195,4,4,1509,214,32,2409
2195,4,5,977,131,21,1603
2195,4,6,894,159,30,1365
2195,4,7,256,34,6,428
2195,4,8,171,21,7,291
2195,4,9,871,169,41,1273
2195,4,10,205,25,7,353
2195,5,1,1413,195,5,1962
2195,5,2,2657,302,5,3367
2195,5,3,2949,364,14,4223
2195,5,4,6233,832,33,8746
2195,5,5,5003,688,22,7025
2195,5,6,3417,499,26,4538
2195,5,7,1400,164,8,1946
2195,5,8,748,112,6,1099
2195,5,9,4096,619,33,5239
2195,5,10,1074,131,5,1527
2196,1,1,1,0,0,19
2196,1,2,3,1,0,28
2196,1,3,12,3,1,61
2196,1,4,14,2,0,107
2196,1,5,13,3,1,75
2196,1,6,17,2,1,80
2196,1,7,6,1,0,26
2196,1,8,7,2,2,19
2196,1,9,17,2,1,79
2196,1,10,0,0,0,10
2196,2,1,4,0,0,5
2196,2,2,4,1,0,14
2196,2,3,6,0,0,14
2196,2,4,11,2,1,50
2196,2,5,4,0,0,11
2196,2,6,10,3,0,32
2196,2,7,3,1,1,10
2196,2,8,1,1,0,10
2196,2,9,3,0,0,17
2196,2,10,1,0,0,4
2196,3,1,63,7,1,180
2196,3,2,139,23,6,290
2196,3,3,173,31,9,379
2196,3,4,455,80,18,962
2196,3,5,249,35,9,662
2196,3,6,229,40,18,548
2196,3,7,70,14,4,165
2196,3,8,62,11,2,155
2196,3,9,282,68,19,572
2196,3,10,59,7,2,125
2196,4,1,210,33,3,355
2196,4,2,514,65,7,771
2196,4,3,573,76,16,975
2196,4,4,1389,187,31,2229
2196,4,5,1012,138,18,1626
2196,4,6,872,138,27,1335
2196,4,7,276,36,6,460
2196,4,8,168,26,7,300
2196,4,9,824,143,38,1223
2196,4,10,192,34,4,350
2196,5,1,1336,167,7,1895
2196,5,2,2795,307,8,3561
2196,5,3,2955,386,10,4227
2196,5,4,6252,808,27,8821
2196,5,5,4937,683,21,6892
2196,5,6,3451,488,27,4657
2196,5,7,1396,162,3,2000
2196,5,8,804,118,5,1161
2196,5,9,3930,550,25,5130
2196,5,10,1035,139,3,1487
2197,1,1,1,0,0,22
2197,1,2,14,4,2,42
2197,1,3,6,2,1,66
2197,1,4,22,4,0,132
2197,1,5,14,4,0,75
2197,1,6,16,2,0,78
2197,1,7,7,2,1,21
2197,1,8,5,1,0,16
2197,1,9,14,3,0,64
2197,1,10,2,0,0,13
2197,2,1,4,3,1,12
2197,2,2,1,1,0,9
2197,2,3,7,2,0,16
2197,2,4,9,0,0,38
2197,2,5,10,0,0,31
2197,2,6,10,1,0,35
2197,2,7,0,0,0,7
2197,2,8,0,0,0,8
2197,2,9,9,2,1,22
2197,2,10,4,1,0,14
2197,3,1,49,9,3,165
2197,3,2,151,17,2,294
2197,3,3,147,26,5,386
2197,3,4,400,68,16,948
2197,3,5,278,36,8,675
2197,3,6,263,44,7,595
2197,3,7,73,11,2,168
2197,3,8,47,14,1,120
2197,3,9,258,60,18,579
2197,3,10,62,6,1,146
2197,4,1,195,24,3,346
2197,4,2,488,57,4,734
2197,4,3,584,87,17,974
2197,4,4,1452,202,21,2317
2197,4,5,1004,113,16,1641
2197,4,6,877,137,25,1306
2197,4,7,275,46,9,436
2197,4,8,159,20,3,284
2197,4,9,867,140,32,1283
2197,4,10,192,21,2,351
2197,5,1,1392,173,5,1988
2197,5,2,2610,307,5,3361
2197,5,3,2960,360,17,4265
2197,5,4,6026,757,20,8667
2197,5,5,4713,587,21,6678
2197,5,6,3315,438,14,4528
2197,5,7,1351,179,4,1903
2197,5,8,773,108,4,1126
2197,5,9,4049,593,21,5084
2197,5,10,1073,133,3,1505
2198,1,1,4,1,1,20
2198,1,2,4,0,0,27
2198,1,3,8,1,0,49
2198,1,4,32,6,1,129
2198,1,5,11,2,0,106
2198,1,6,13,4,0,79
2198,1,7,4,1,0,23
2198,1,8,6,2,1,26
2198,1,9,14,0,0,67
2198,1,10,1,0,0,27
2198,2,1,2,0,0,3
2198,2,2,2,0,0,12
2198,2,3,4,1,0,14
2198,2,4,15,2,1,38
2198,2,5,9,2,0,28
2198,2,6,4,1,0,25
2198,2,7,1,0,0,6
2198,2,8,0,0,0,9
2198,2,9,16,2,0,31
2198,2,10,1,1,0,4
2198,3,1,59,8,2,168
2198,3,2,135,15,2,297
2198,3,3,156,22,7,368
2198,3,4,435,78,21,988
2198,3,5,246,35,5,645
2198,3,6,259,48,9,631
2198,3,7,68,15,4,160
2198,3,8,51,10,3,157
2198,3,9,255,57,17,560
2198,3,10,48,7,1,138
2198,4,1,254,30,6,406
2198,4,2,460,51,4,696
2198,4,3,608,74,7,1018
2198,4,4,1364,166,23,2234
2198,4,5,916,83,7,1557
2198,4,6,863,129,23,1351
2198,4,7,273,41,2,440
2198,4,8,180,22,3,296
2198,4,9,778,125,23,1186
2198,4,10,214,24,5,382
2198,5,1,1452,186,7,2059
2198,5,2,2839,356,5,3566
2198,5,3,2941,358,11,4204
2198,5,4,5929,702,17,8469
2198,5,5,4955,601,18,6995
2198,5,6,3358,440,9,4567
